date_key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
19980107,1/7/1998,3,7,738,Wednesday,Wed,Y,2,108,1/5/1998,19980105,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980108,1/8/1998,4,8,739,Thursday,Thu,Y,2,108,1/5/1998,19980105,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980109,1/9/1998,5,9,740,Friday,Fri,Y,2,108,1/5/1998,19980105,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980110,1/10/1998,6,10,741,Saturday,Sat,N,2,108,1/5/1998,19980105,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980111,1/11/1998,7,11,742,Sunday,Sun,N,2,108,1/5/1998,19980105,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980112,1/12/1998,1,12,743,Monday,Mon,Y,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980113,1/13/1998,2,13,744,Tuesday,Tue,Y,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980114,1/14/1998,3,14,745,Wednesday,Wed,Y,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980115,1/15/1998,4,15,746,Thursday,Thu,Y,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980116,1/16/1998,5,16,747,Friday,Fri,Y,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980117,1/17/1998,6,17,748,Saturday,Sat,N,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980118,1/18/1998,7,18,749,Sunday,Sun,N,3,109,1/12/1998,19980112,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980119,1/19/1998,1,19,750,Monday,Mon,Y,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980120,1/20/1998,2,20,751,Tuesday,Tue,Y,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980121,1/21/1998,3,21,752,Wednesday,Wed,Y,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980122,1/22/1998,4,22,753,Thursday,Thu,Y,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980123,1/23/1998,5,23,754,Friday,Fri,Y,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980124,1/24/1998,6,24,755,Saturday,Sat,N,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980125,1/25/1998,7,25,756,Sunday,Sun,N,4,110,1/19/1998,19980119,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980126,1/26/1998,1,26,757,Monday,Mon,Y,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980127,1/27/1998,2,27,758,Tuesday,Tue,Y,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980128,1/28/1998,3,28,759,Wednesday,Wed,Y,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980129,1/29/1998,4,29,760,Thursday,Thu,Y,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980130,1/30/1998,5,30,761,Friday,Fri,Y,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,N
19980131,1/31/1998,6,31,762,Saturday,Sat,N,5,111,1/26/1998,19980126,1,25,January,Jan,1,1998,199801,7,3,1998,Y
19980201,2/1/1998,7,1,763,Sunday,Sun,N,5,111,1/26/1998,19980126,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980202,2/2/1998,1,2,764,Monday,Mon,Y,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980203,2/3/1998,2,3,765,Tuesday,Tue,Y,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980204,2/4/1998,3,4,766,Wednesday,Wed,Y,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980205,2/5/1998,4,5,767,Thursday,Thu,Y,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980206,2/6/1998,5,6,768,Friday,Fri,Y,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980207,2/7/1998,6,7,769,Saturday,Sat,N,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980208,2/8/1998,7,8,770,Sunday,Sun,N,6,112,2/2/1998,19980202,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980209,2/9/1998,1,9,771,Monday,Mon,Y,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980210,2/10/1998,2,10,772,Tuesday,Tue,Y,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980211,2/11/1998,3,11,773,Wednesday,Wed,Y,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980212,2/12/1998,4,12,774,Thursday,Thu,Y,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980213,2/13/1998,5,13,775,Friday,Fri,Y,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980214,2/14/1998,6,14,776,Saturday,Sat,N,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980215,2/15/1998,7,15,777,Sunday,Sun,N,7,113,2/9/1998,19980209,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980216,2/16/1998,1,16,778,Monday,Mon,Y,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980217,2/17/1998,2,17,779,Tuesday,Tue,Y,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980218,2/18/1998,3,18,780,Wednesday,Wed,Y,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980219,2/19/1998,4,19,781,Thursday,Thu,Y,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980220,2/20/1998,5,20,782,Friday,Fri,Y,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980221,2/21/1998,6,21,783,Saturday,Sat,N,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980222,2/22/1998,7,22,784,Sunday,Sun,N,8,114,2/16/1998,19980216,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980223,2/23/1998,1,23,785,Monday,Mon,Y,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980224,2/24/1998,2,24,786,Tuesday,Tue,Y,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980225,2/25/1998,3,25,787,Wednesday,Wed,Y,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980226,2/26/1998,4,26,788,Thursday,Thu,Y,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980227,2/27/1998,5,27,789,Friday,Fri,Y,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,N
19980228,2/28/1998,6,28,790,Saturday,Sat,N,9,115,2/23/1998,19980223,2,26,February,Feb,1,1998,199802,8,3,1998,Y
19980301,3/1/1998,7,1,791,Sunday,Sun,N,9,115,2/23/1998,19980223,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980302,3/2/1998,1,2,792,Monday,Mon,Y,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980303,3/3/1998,2,3,793,Tuesday,Tue,Y,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980304,3/4/1998,3,4,794,Wednesday,Wed,Y,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980305,3/5/1998,4,5,795,Thursday,Thu,Y,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980306,3/6/1998,5,6,796,Friday,Fri,Y,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980307,3/7/1998,6,7,797,Saturday,Sat,N,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980308,3/8/1998,7,8,798,Sunday,Sun,N,10,116,3/2/1998,19980302,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980309,3/9/1998,1,9,799,Monday,Mon,Y,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980310,3/10/1998,2,10,800,Tuesday,Tue,Y,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980311,3/11/1998,3,11,801,Wednesday,Wed,Y,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980312,3/12/1998,4,12,802,Thursday,Thu,Y,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980313,3/13/1998,5,13,803,Friday,Fri,Y,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980314,3/14/1998,6,14,804,Saturday,Sat,N,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980315,3/15/1998,7,15,805,Sunday,Sun,N,11,117,3/9/1998,19980309,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980316,3/16/1998,1,16,806,Monday,Mon,Y,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980317,3/17/1998,2,17,807,Tuesday,Tue,Y,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980318,3/18/1998,3,18,808,Wednesday,Wed,Y,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980319,3/19/1998,4,19,809,Thursday,Thu,Y,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980320,3/20/1998,5,20,810,Friday,Fri,Y,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980321,3/21/1998,6,21,811,Saturday,Sat,N,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980322,3/22/1998,7,22,812,Sunday,Sun,N,12,118,3/16/1998,19980316,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980323,3/23/1998,1,23,813,Monday,Mon,Y,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980324,3/24/1998,2,24,814,Tuesday,Tue,Y,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980325,3/25/1998,3,25,815,Wednesday,Wed,Y,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980326,3/26/1998,4,26,816,Thursday,Thu,Y,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980327,3/27/1998,5,27,817,Friday,Fri,Y,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980328,3/28/1998,6,28,818,Saturday,Sat,N,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980329,3/29/1998,7,29,819,Sunday,Sun,N,13,119,3/23/1998,19980323,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980330,3/30/1998,1,30,820,Monday,Mon,Y,14,120,3/30/1998,19980330,3,27,March,Mar,1,1998,199803,9,3,1998,N
19980331,3/31/1998,2,31,821,Tuesday,Tue,Y,14,120,3/30/1998,19980330,3,27,March,Mar,1,1998,199803,9,3,1998,Y
19980401,4/1/1998,3,1,822,Wednesday,Wed,Y,14,120,3/30/1998,19980330,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980402,4/2/1998,4,2,823,Thursday,Thu,Y,14,120,3/30/1998,19980330,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980403,4/3/1998,5,3,824,Friday,Fri,Y,14,120,3/30/1998,19980330,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980404,4/4/1998,6,4,825,Saturday,Sat,N,14,120,3/30/1998,19980330,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980405,4/5/1998,7,5,826,Sunday,Sun,N,14,120,3/30/1998,19980330,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980406,4/6/1998,1,6,827,Monday,Mon,Y,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980407,4/7/1998,2,7,828,Tuesday,Tue,Y,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980408,4/8/1998,3,8,829,Wednesday,Wed,Y,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980409,4/9/1998,4,9,830,Thursday,Thu,Y,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980410,4/10/1998,5,10,831,Friday,Fri,Y,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980411,4/11/1998,6,11,832,Saturday,Sat,N,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980412,4/12/1998,7,12,833,Sunday,Sun,N,15,121,4/6/1998,19980406,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980413,4/13/1998,1,13,834,Monday,Mon,Y,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980414,4/14/1998,2,14,835,Tuesday,Tue,Y,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980415,4/15/1998,3,15,836,Wednesday,Wed,Y,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980416,4/16/1998,4,16,837,Thursday,Thu,Y,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980417,4/17/1998,5,17,838,Friday,Fri,Y,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980418,4/18/1998,6,18,839,Saturday,Sat,N,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980419,4/19/1998,7,19,840,Sunday,Sun,N,16,122,4/13/1998,19980413,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980420,4/20/1998,1,20,841,Monday,Mon,Y,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980421,4/21/1998,2,21,842,Tuesday,Tue,Y,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980422,4/22/1998,3,22,843,Wednesday,Wed,Y,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980423,4/23/1998,4,23,844,Thursday,Thu,Y,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980424,4/24/1998,5,24,845,Friday,Fri,Y,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980425,4/25/1998,6,25,846,Saturday,Sat,N,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980426,4/26/1998,7,26,847,Sunday,Sun,N,17,123,4/20/1998,19980420,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980427,4/27/1998,1,27,848,Monday,Mon,Y,18,124,4/27/1998,19980427,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980428,4/28/1998,2,28,849,Tuesday,Tue,Y,18,124,4/27/1998,19980427,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980429,4/29/1998,3,29,850,Wednesday,Wed,Y,18,124,4/27/1998,19980427,4,28,April,Apr,2,1998,199804,10,4,1998,N
19980430,4/30/1998,4,30,851,Thursday,Thu,Y,18,124,4/27/1998,19980427,4,28,April,Apr,2,1998,199804,10,4,1998,Y
19980501,5/1/1998,5,1,852,Friday,Fri,Y,18,124,4/27/1998,19980427,5,29,May,May,2,1998,199805,11,4,1998,N
19980502,5/2/1998,6,2,853,Saturday,Sat,N,18,124,4/27/1998,19980427,5,29,May,May,2,1998,199805,11,4,1998,N
19980503,5/3/1998,7,3,854,Sunday,Sun,N,18,124,4/27/1998,19980427,5,29,May,May,2,1998,199805,11,4,1998,N
19980504,5/4/1998,1,4,855,Monday,Mon,Y,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980505,5/5/1998,2,5,856,Tuesday,Tue,Y,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980506,5/6/1998,3,6,857,Wednesday,Wed,Y,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980507,5/7/1998,4,7,858,Thursday,Thu,Y,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980508,5/8/1998,5,8,859,Friday,Fri,Y,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980509,5/9/1998,6,9,860,Saturday,Sat,N,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980510,5/10/1998,7,10,861,Sunday,Sun,N,19,125,5/4/1998,19980504,5,29,May,May,2,1998,199805,11,4,1998,N
19980511,5/11/1998,1,11,862,Monday,Mon,Y,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980512,5/12/1998,2,12,863,Tuesday,Tue,Y,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980513,5/13/1998,3,13,864,Wednesday,Wed,Y,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980514,5/14/1998,4,14,865,Thursday,Thu,Y,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980515,5/15/1998,5,15,866,Friday,Fri,Y,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980516,5/16/1998,6,16,867,Saturday,Sat,N,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980517,5/17/1998,7,17,868,Sunday,Sun,N,20,126,5/11/1998,19980511,5,29,May,May,2,1998,199805,11,4,1998,N
19980518,5/18/1998,1,18,869,Monday,Mon,Y,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980519,5/19/1998,2,19,870,Tuesday,Tue,Y,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980520,5/20/1998,3,20,871,Wednesday,Wed,Y,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980521,5/21/1998,4,21,872,Thursday,Thu,Y,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980522,5/22/1998,5,22,873,Friday,Fri,Y,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980523,5/23/1998,6,23,874,Saturday,Sat,N,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980524,5/24/1998,7,24,875,Sunday,Sun,N,21,127,5/18/1998,19980518,5,29,May,May,2,1998,199805,11,4,1998,N
19980525,5/25/1998,1,25,876,Monday,Mon,Y,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980526,5/26/1998,2,26,877,Tuesday,Tue,Y,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980527,5/27/1998,3,27,878,Wednesday,Wed,Y,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980528,5/28/1998,4,28,879,Thursday,Thu,Y,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980529,5/29/1998,5,29,880,Friday,Fri,Y,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980530,5/30/1998,6,30,881,Saturday,Sat,N,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,N
19980531,5/31/1998,7,31,882,Sunday,Sun,N,22,128,5/25/1998,19980525,5,29,May,May,2,1998,199805,11,4,1998,Y
19980601,6/1/1998,1,1,883,Monday,Mon,Y,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980602,6/2/1998,2,2,884,Tuesday,Tue,Y,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980603,6/3/1998,3,3,885,Wednesday,Wed,Y,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980604,6/4/1998,4,4,886,Thursday,Thu,Y,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980605,6/5/1998,5,5,887,Friday,Fri,Y,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980606,6/6/1998,6,6,888,Saturday,Sat,N,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980607,6/7/1998,7,7,889,Sunday,Sun,N,23,129,6/1/1998,19980601,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980608,6/8/1998,1,8,890,Monday,Mon,Y,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980609,6/9/1998,2,9,891,Tuesday,Tue,Y,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980610,6/10/1998,3,10,892,Wednesday,Wed,Y,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980611,6/11/1998,4,11,893,Thursday,Thu,Y,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980612,6/12/1998,5,12,894,Friday,Fri,Y,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980613,6/13/1998,6,13,895,Saturday,Sat,N,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980614,6/14/1998,7,14,896,Sunday,Sun,N,24,130,6/8/1998,19980608,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980615,6/15/1998,1,15,897,Monday,Mon,Y,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980616,6/16/1998,2,16,898,Tuesday,Tue,Y,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980617,6/17/1998,3,17,899,Wednesday,Wed,Y,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980618,6/18/1998,4,18,900,Thursday,Thu,Y,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980619,6/19/1998,5,19,901,Friday,Fri,Y,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980620,6/20/1998,6,20,902,Saturday,Sat,N,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980621,6/21/1998,7,21,903,Sunday,Sun,N,25,131,6/15/1998,19980615,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980622,6/22/1998,1,22,904,Monday,Mon,Y,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980623,6/23/1998,2,23,905,Tuesday,Tue,Y,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980624,6/24/1998,3,24,906,Wednesday,Wed,Y,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980625,6/25/1998,4,25,907,Thursday,Thu,Y,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980626,6/26/1998,5,26,908,Friday,Fri,Y,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980627,6/27/1998,6,27,909,Saturday,Sat,N,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980628,6/28/1998,7,28,910,Sunday,Sun,N,26,132,6/22/1998,19980622,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980629,6/29/1998,1,29,911,Monday,Mon,Y,27,133,6/29/1998,19980629,6,30,June,Jun,2,1998,199806,12,4,1998,N
19980630,6/30/1998,2,30,912,Tuesday,Tue,Y,27,133,6/29/1998,19980629,6,30,June,Jun,2,1998,199806,12,4,1998,Y
19980701,7/1/1998,3,1,913,Wednesday,Wed,Y,27,133,6/29/1998,19980629,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980702,7/2/1998,4,2,914,Thursday,Thu,Y,27,133,6/29/1998,19980629,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980703,7/3/1998,5,3,915,Friday,Fri,Y,27,133,6/29/1998,19980629,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980704,7/4/1998,6,4,916,Saturday,Sat,N,27,133,6/29/1998,19980629,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980705,7/5/1998,7,5,917,Sunday,Sun,N,27,133,6/29/1998,19980629,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980706,7/6/1998,1,6,918,Monday,Mon,Y,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980707,7/7/1998,2,7,919,Tuesday,Tue,Y,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980708,7/8/1998,3,8,920,Wednesday,Wed,Y,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980709,7/9/1998,4,9,921,Thursday,Thu,Y,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980710,7/10/1998,5,10,922,Friday,Fri,Y,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980711,7/11/1998,6,11,923,Saturday,Sat,N,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980712,7/12/1998,7,12,924,Sunday,Sun,N,28,134,7/6/1998,19980706,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980713,7/13/1998,1,13,925,Monday,Mon,Y,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980714,7/14/1998,2,14,926,Tuesday,Tue,Y,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980715,7/15/1998,3,15,927,Wednesday,Wed,Y,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980716,7/16/1998,4,16,928,Thursday,Thu,Y,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980717,7/17/1998,5,17,929,Friday,Fri,Y,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980718,7/18/1998,6,18,930,Saturday,Sat,N,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980719,7/19/1998,7,19,931,Sunday,Sun,N,29,135,7/13/1998,19980713,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980720,7/20/1998,1,20,932,Monday,Mon,Y,30,136,7/20/1998,19980720,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980721,7/21/1998,2,21,933,Tuesday,Tue,Y,30,136,7/20/1998,19980720,7,31,July,Jul,3,1998,199807,1,1,1999,N
19980722,7/22/1998,3,22,934,Wednesday,Wed,Y,30,136,7/20/1998,19980720,7,31,July,Jul,3,1998,199807,1,1,1999,N
