ID thanh toán,ID khách hàng,ID nhân viên,ID thuê,S? ti?n,Ngày thanh toán
21529,476,1,10346,4.99,3/1/2007
21530,476,1,10617,9.99,3/1/2007
21531,476,1,10826,6.99,3/1/2007
21532,476,1,12616,4.99,3/18/2007
21533,476,2,12709,5.99,3/18/2007
21534,476,1,15413,0.99,3/22/2007
21535,477,1,10500,4.99,3/1/2007
21536,477,2,10912,0.99,3/2/2007
21537,477,2,12420,4.99,3/18/2007
21538,477,1,13002,0.99,3/19/2007
21539,477,2,14552,3.99,3/21/2007
21540,477,2,15091,2.99,3/22/2007
21541,477,1,15929,2.99,3/23/2007
21542,478,1,11906,2.99,3/17/2007
21543,478,2,13162,2.99,3/19/2007
21544,478,2,13507,4.99,3/20/2007
21545,478,1,15027,4.99,3/22/2007
21546,478,2,15188,4.99,3/22/2007
21547,478,1,15724,4.99,3/23/2007
21548,479,2,10303,4.99,3/1/2007
21549,479,2,11109,4.99,3/2/2007
21550,479,2,11584,1.99,3/17/2007
21551,479,2,11835,4.99,3/17/2007
21552,479,2,12401,0.99,3/18/2007
21553,479,2,13078,8.99,3/19/2007
21554,479,1,13974,2.99,3/20/2007
21555,480,2,10808,1.99,3/1/2007
21556,480,2,11017,0.99,3/2/2007
21557,480,1,11369,5.99,3/2/2007
21558,480,2,12905,4.99,3/19/2007
21559,480,2,13092,0.99,3/19/2007
21560,480,2,13131,9.99,3/19/2007
21561,480,1,13831,4.99,3/20/2007
21562,480,2,15363,2.99,3/22/2007
21563,480,2,15579,4.99,3/23/2007
21564,481,2,11207,0.99,3/2/2007
21565,481,2,11387,2.99,3/2/2007
21566,481,1,11752,4.99,3/17/2007
21567,481,1,11885,4.99,3/17/2007
21568,481,2,12160,2.99,3/17/2007
21569,481,1,12981,4.99,3/19/2007
21570,481,2,13497,2.99,3/20/2007
21571,481,2,13878,4.99,3/20/2007
21572,481,1,13990,1.99,3/20/2007
21573,481,2,14280,4.99,3/21/2007
21574,481,2,14584,0.99,3/21/2007
21575,482,2,10824,4.99,3/1/2007
21576,482,2,10839,2.99,3/1/2007
21577,482,2,11498,6.99,3/16/2007
21578,482,1,13174,4.99,3/19/2007
21579,482,2,14383,4.99,3/21/2007
21580,482,2,14732,0.99,3/21/2007
21581,482,2,14891,6.99,3/22/2007
21582,482,2,14995,4.99,3/22/2007
21583,482,1,15391,0.99,3/22/2007
21584,482,1,15849,5.99,3/23/2007
21585,482,2,15865,2.99,3/23/2007
21586,482,1,15879,3.99,3/23/2007
21587,483,2,10677,0.99,3/1/2007
21588,483,1,10953,6.99,3/2/2007
21589,483,2,12331,3.99,3/18/2007
21590,483,2,12695,2.99,3/18/2007
21591,483,2,12875,2.99,3/19/2007
21592,484,2,11871,4.99,3/17/2007
21593,484,1,12024,0.99,3/17/2007
21594,484,1,12771,4.99,3/18/2007
21595,484,1,12993,7.99,3/19/2007
21596,484,2,13160,0.99,3/19/2007
21597,484,2,13956,3.99,3/20/2007
21598,484,1,15607,2.99,3/23/2007
21599,484,1,16026,4.99,3/23/2007
21600,485,1,10771,4.99,3/1/2007
21601,485,2,10772,6.99,3/1/2007
21602,485,2,11188,3.99,3/2/2007
21603,485,1,11921,4.99,3/17/2007
21604,485,1,11974,2.99,3/17/2007
21605,485,2,12261,8.99,3/18/2007
21606,485,2,12487,0.99,3/18/2007
21607,485,2,13055,2.99,3/19/2007
21608,486,2,10902,4.99,3/2/2007
21609,486,1,12465,0.99,3/18/2007
21610,486,2,12609,2.99,3/18/2007
21611,486,1,13048,4.99,3/19/2007
21612,486,2,13803,0.99,3/20/2007
21613,486,2,14251,4.99,3/21/2007
21614,486,2,14284,4.99,3/21/2007
21615,487,2,10511,2.99,3/1/2007
21616,487,2,10555,6.99,3/1/2007
21617,487,1,10832,6.99,3/1/2007
21618,487,2,10877,5.99,3/1/2007
21619,487,1,10978,9.99,3/2/2007
21620,487,1,11669,5.99,3/17/2007
21621,487,2,11890,5.99,3/17/2007
21622,487,1,12493,7.99,3/18/2007
21623,487,2,13210,4.99,3/19/2007
21624,487,1,13658,7.99,3/20/2007
21625,487,2,15665,2.99,3/23/2007
21626,488,2,10474,5.99,3/1/2007
21627,488,1,10767,0.99,3/1/2007
21628,488,1,11774,3.99,3/17/2007
21629,488,2,12483,5.99,3/18/2007
21630,488,2,13446,4.99,3/19/2007
21631,488,2,14948,5.99,3/22/2007
21632,488,2,15259,0.99,3/22/2007
21633,488,1,15350,2.99,3/22/2007
21634,488,2,15499,2.99,3/23/2007
21635,489,2,11119,9.99,3/2/2007
21636,489,1,11705,4.99,3/17/2007
21637,489,1,12496,6.99,3/18/2007
21638,489,2,12701,6.99,3/18/2007
21639,489,1,13462,4.99,3/19/2007
21640,489,2,14095,5.99,3/20/2007
21641,489,2,14328,2.99,3/21/2007
21642,489,2,14424,6.99,3/21/2007
21643,489,1,15205,0.99,3/22/2007
21644,489,1,15981,4.99,3/23/2007
21645,490,1,10786,7.99,3/1/2007
21646,490,1,10955,7.99,3/2/2007
21647,490,2,11965,2.99,3/17/2007
21648,490,2,14557,4.99,3/21/2007
21649,490,2,14761,6.99,3/21/2007
21650,490,2,15276,2.99,3/22/2007
21651,490,1,15448,2.99,3/22/2007
21652,491,2,10974,6.99,3/2/2007
21653,491,1,11048,4.99,3/2/2007
21654,491,1,11590,0.99,3/17/2007
21655,491,1,11840,4.99,3/17/2007
21656,491,2,13607,2.99,3/20/2007
21657,491,1,14780,0.99,3/21/2007
21658,491,2,15685,5.99,3/23/2007
21659,492,2,12971,4.99,3/19/2007
21660,492,1,14255,2.99,3/21/2007
21661,492,2,15822,0.99,3/23/2007
21662,492,1,15958,4.99,3/23/2007
21663,493,1,10777,6.99,3/1/2007
21664,493,2,10885,7.99,3/1/2007
21665,493,1,13638,2.99,3/20/2007
21666,493,2,13675,6.99,3/20/2007
21667,493,1,14117,4.99,3/20/2007
21668,493,2,15177,4.99,3/22/2007
21669,493,1,15355,0.99,3/22/2007
21670,493,1,15490,6.99,3/23/2007
21671,493,2,15878,2.99,3/23/2007
21672,494,1,10403,0.99,3/1/2007
21673,494,1,10623,2.99,3/1/2007
21674,494,2,11152,3.99,3/2/2007
21675,494,1,11987,5.99,3/17/2007
21676,494,2,13094,0.99,3/19/2007
21677,494,2,13301,3.99,3/19/2007
21678,494,2,14634,5.99,3/21/2007
21679,494,1,14832,4.99,3/22/2007
21680,494,1,15086,6.99,3/22/2007
21681,494,2,15156,9.99,3/22/2007
21682,494,2,15291,4.99,3/22/2007
21683,495,2,10643,5.99,3/1/2007
21684,495,1,10783,4.99,3/1/2007
21685,495,1,12782,5.99,3/18/2007
21686,495,2,12837,0.99,3/19/2007
21687,495,2,13205,3.99,3/19/2007
21688,495,2,13445,2.99,3/19/2007
21689,495,2,13818,4.99,3/20/2007
21690,495,1,15984,2.99,3/23/2007
21691,496,1,11060,7.99,3/2/2007
21692,496,2,11448,4.99,3/2/2007
21693,496,1,11893,3.99,3/17/2007
21694,496,2,12605,4.99,3/18/2007
21695,496,1,13569,5.99,3/20/2007
21696,496,2,14013,6.99,3/20/2007
21697,496,1,14332,7.99,3/21/2007
21698,496,1,14348,0.99,3/21/2007
21699,496,2,15750,2.99,3/23/2007
21700,497,2,10760,7.99,3/1/2007
21701,497,1,12123,0.99,3/17/2007
21702,497,1,13159,4.99,3/19/2007
21703,497,1,13289,2.99,3/19/2007
21704,497,2,14134,0.99,3/21/2007
21705,497,1,15362,5.99,3/22/2007
21706,497,2,15633,0.99,3/23/2007
21707,497,1,15919,0.99,3/23/2007
21708,498,1,10225,0.99,3/1/2007
21709,498,1,11455,6.99,3/2/2007
21710,498,1,12893,2.99,3/19/2007
21711,499,2,10333,0.99,3/1/2007
21712,499,2,10497,2.99,3/1/2007
21713,499,1,11513,7.99,3/16/2007
21714,499,2,11606,0.99,3/17/2007
21715,499,2,11978,4.99,3/17/2007
21716,499,1,12004,8.99,3/17/2007
21717,499,1,12354,7.99,3/18/2007
21718,499,1,12436,3.99,3/18/2007
21719,499,1,12587,1.99,3/18/2007
21720,499,2,12947,4.99,3/19/2007
21721,499,2,13822,3.99,3/20/2007
21722,499,1,14858,3.99,3/22/2007
21723,499,1,15587,7.99,3/23/2007
21724,500,1,10947,6.99,3/2/2007
21725,500,2,11218,1.99,3/2/2007
21726,500,1,12639,2.99,3/18/2007
21727,500,2,12813,2.99,3/18/2007
21728,500,2,13628,4.99,3/20/2007
21729,500,1,14407,0.99,3/21/2007
21730,500,1,14964,4.99,3/22/2007
21731,500,1,15584,2.99,3/23/2007
21732,500,1,15853,2.99,3/23/2007
21733,501,1,10817,4.99,3/1/2007
21734,501,2,11393,4.99,3/2/2007
21735,501,1,11640,1.99,3/17/2007
21736,501,2,11799,6.99,3/17/2007
21737,501,1,12914,4.99,3/19/2007
21738,501,2,13889,0.99,3/20/2007
21739,501,1,15239,4.99,3/22/2007
21740,501,1,15699,5.99,3/23/2007
21741,502,2,10390,4.99,3/1/2007
21742,502,1,10938,0.99,3/2/2007
21743,502,2,11036,4.99,3/2/2007
21744,502,1,11301,0.99,3/2/2007
21745,502,1,11317,4.99,3/2/2007
21746,502,1,11435,0.99,3/2/2007
21747,502,1,11620,0.99,3/17/2007
21748,502,1,12762,4.99,3/18/2007
21749,502,1,13052,9.99,3/19/2007
21750,502,1,14411,4.99,3/21/2007
21751,502,1,15486,3.99,3/23/2007
21752,502,1,16034,3.99,3/23/2007
21753,503,2,11075,2.99,3/2/2007
21754,503,1,11161,1.99,3/2/2007
21755,503,1,11858,4.99,3/17/2007
21756,503,2,12370,2.99,3/18/2007
21757,503,2,12783,4.99,3/18/2007
21758,503,1,13332,2.99,3/19/2007
21759,503,1,13551,2.99,3/20/2007
21760,503,1,14823,0.99,3/21/2007
21761,503,1,14913,2.99,3/22/2007
21762,503,2,15056,4.99,3/22/2007
21763,503,2,15077,2.99,3/22/2007
21764,503,1,15588,3.99,3/23/2007
21765,503,1,15692,4.99,3/23/2007
21766,503,1,15726,2.99,3/23/2007
21767,503,1,15797,0.99,3/23/2007
21768,504,2,10397,0.99,3/1/2007
21769,504,2,10509,3.99,3/1/2007
21770,504,2,11569,2.99,3/16/2007
21771,504,1,12769,1.99,3/18/2007
21772,504,1,13166,2.99,3/19/2007
21773,504,2,13206,2.99,3/19/2007
21774,504,2,13387,2.99,3/19/2007
21775,504,2,13859,5.99,3/20/2007
21776,504,2,15018,4.99,3/22/2007
21777,504,1,15166,6.99,3/22/2007
21778,504,1,15723,8.99,3/23/2007
21779,504,2,16022,4.99,3/23/2007
21780,505,1,10896,2.99,3/1/2007
21781,505,1,11163,0.99,3/2/2007
21782,505,1,11907,2.99,3/17/2007
21783,505,2,13612,3.99,3/20/2007
21784,505,1,14398,2.99,3/21/2007
21785,505,1,14802,2.99,3/21/2007
21786,505,1,15436,4.99,3/22/2007
21787,506,1,10477,2.99,3/1/2007
21788,506,1,10873,4.99,3/1/2007
21789,506,2,11238,0.99,3/2/2007
21790,506,2,11781,4.99,3/17/2007
21791,506,1,12994,0.99,3/19/2007
21792,506,2,13073,2.99,3/19/2007
21793,506,2,13767,0.99,3/20/2007
21794,506,1,14074,1.99,3/20/2007
21795,506,1,14337,2.99,3/21/2007
21796,506,2,14395,6.99,3/21/2007
21797,506,2,15022,5.99,3/22/2007
21798,506,2,15572,1.99,3/23/2007
21799,506,1,15694,9.99,3/23/2007
21800,507,2,12071,6.99,3/17/2007
21801,507,2,12275,4.99,3/18/2007
21802,507,1,12343,4.99,3/18/2007
21803,507,2,14625,4.99,3/21/2007
21804,507,1,15394,2.99,3/22/2007
21805,508,1,10746,8.99,3/1/2007
21806,508,1,11365,2.99,3/2/2007
21807,508,2,11447,6.99,3/2/2007
21808,508,1,13095,6.99,3/19/2007
21809,508,2,13201,2.99,3/19/2007
21810,508,1,15010,6.99,3/22/2007
21811,508,1,15195,4.99,3/22/2007
21812,509,2,10988,5.99,3/2/2007
21813,509,1,11814,6.99,3/17/2007
21814,509,2,12109,4.99,3/17/2007
21815,509,2,14045,4.99,3/20/2007
21816,509,2,14994,5.99,3/22/2007
21817,509,1,15965,2.99,3/23/2007
21818,510,2,10265,7.99,3/1/2007
21819,510,2,11996,4.99,3/17/2007
21820,510,1,12317,0.99,3/18/2007
21821,510,2,12406,2.99,3/18/2007
21822,510,1,15065,4.99,3/22/2007
21823,511,1,10231,2.99,3/1/2007
21824,511,2,10429,2.99,3/1/2007
21825,511,2,12110,6.99,3/17/2007
21826,511,1,12920,4.99,3/19/2007
21827,511,1,14213,4.99,3/21/2007
21828,511,1,14302,6.99,3/21/2007
21829,511,1,15172,4.99,3/22/2007
21830,512,2,10232,4.99,3/1/2007
21831,512,2,10670,3.99,3/1/2007
21832,512,2,11818,9.99,3/17/2007
21833,512,2,12957,8.99,3/19/2007
21834,512,2,13156,4.99,3/19/2007
21835,512,2,13771,0.99,3/20/2007
21836,512,1,14288,4.99,3/21/2007
21837,512,1,14870,2.99,3/22/2007
21838,512,1,15153,2.99,3/22/2007
21839,512,2,15265,3.99,3/22/2007
21840,512,1,15317,3.99,3/22/2007
21841,512,2,15733,4.99,3/23/2007
21842,512,2,15990,4.99,3/23/2007
21843,513,2,11081,2.99,3/2/2007
21844,513,1,11165,2.99,3/2/2007
21845,513,1,11407,3.99,3/2/2007
21846,513,1,11755,3.99,3/17/2007
21847,513,1,12559,5.99,3/18/2007
21848,513,2,12784,2.99,3/18/2007
21849,513,2,12807,4.99,3/18/2007
21850,513,1,13596,5.99,3/20/2007
21851,513,1,13690,4.99,3/20/2007
21852,513,2,14844,7.99,3/22/2007
21853,513,1,14875,4.99,3/22/2007
21854,513,1,15035,4.99,3/22/2007
21855,513,2,15289,6.99,3/22/2007
21856,513,2,15545,5.99,3/23/2007
21857,514,1,11675,1.99,3/17/2007
21858,514,2,12067,4.99,3/17/2007
21859,514,1,12293,4.99,3/18/2007
21860,514,1,12302,4.99,3/18/2007
21861,514,2,12578,0.99,3/18/2007
21862,514,1,12752,2.99,3/18/2007
21863,514,2,13344,3.99,3/19/2007
21864,514,1,14052,0.99,3/20/2007
21865,514,1,14386,1.99,3/21/2007
21866,514,1,15451,2.99,3/22/2007
21867,514,1,15776,5.99,3/23/2007
21868,515,2,10716,0.99,3/1/2007
21869,515,1,11451,3.99,3/2/2007
21870,515,2,11572,4.99,3/17/2007
21871,515,1,11691,3.99,3/17/2007
21872,515,2,11937,6.99,3/17/2007
21873,515,2,12416,2.99,3/18/2007
21874,515,1,12486,8.99,3/18/2007
21875,515,1,12889,5.99,3/19/2007
21876,515,2,14072,4.99,3/20/2007
21877,515,2,14378,3.99,3/21/2007
21878,515,2,14414,0.99,3/21/2007
21879,515,2,15274,4.99,3/22/2007
21880,516,2,11926,0.99,3/17/2007
21881,516,2,11939,1.99,3/17/2007
21882,516,1,12535,1.99,3/18/2007
21883,516,1,13276,8.99,3/19/2007
21884,516,1,14932,0.99,3/22/2007
21885,516,1,15526,0.99,3/23/2007
21886,516,1,15701,0.99,3/23/2007
21887,517,2,10358,4.99,3/1/2007
21888,517,2,10433,4.99,3/1/2007
21889,517,1,11684,3.99,3/17/2007
21890,517,2,12705,0.99,3/18/2007
21891,517,1,13396,0.99,3/19/2007
21892,517,2,14190,4.99,3/21/2007
21893,517,1,15559,5.99,3/23/2007
21894,518,1,10751,5.99,3/1/2007
21895,518,2,11433,3.99,3/2/2007
21896,518,2,12450,2.99,3/18/2007
21897,518,2,12681,2.99,3/18/2007
21898,518,1,13065,4.99,3/19/2007
21899,518,1,13539,6.99,3/20/2007
21900,518,1,14088,6.99,3/20/2007
21901,518,1,14149,4.99,3/21/2007
21902,518,2,14980,0.99,3/22/2007
21903,518,2,15434,4.99,3/22/2007
21904,519,2,10697,4.99,3/1/2007
21905,519,2,12648,7.99,3/18/2007
21906,519,2,12924,2.99,3/19/2007
21907,519,1,13647,7.99,3/20/2007
21908,519,1,14182,2.99,3/21/2007
21909,519,2,15347,2.99,3/22/2007
21910,520,2,10530,4.99,3/1/2007
21911,520,1,11566,0.99,3/16/2007
21912,520,1,12517,4.99,3/18/2007
21913,520,1,12628,5.99,3/18/2007
21914,520,1,12647,5.99,3/18/2007
21915,520,1,13311,0.99,3/19/2007
21916,520,2,13438,2.99,3/19/2007
21917,520,2,13659,2.99,3/20/2007
21918,520,2,13746,5.99,3/20/2007
21919,520,1,14372,4.99,3/21/2007
21920,520,1,14509,0.99,3/21/2007
21921,520,1,15465,0.99,3/22/2007
21922,520,2,15492,2.99,3/23/2007
21923,520,1,15948,7.99,3/23/2007
21924,521,1,10587,2.99,3/1/2007
21925,521,2,11625,2.99,3/17/2007
21926,521,1,11967,3.99,3/17/2007
21927,521,2,12082,4.99,3/17/2007
21928,521,1,12530,4.99,3/18/2007
21929,521,1,13527,2.99,3/20/2007
21930,521,1,14423,0.99,3/21/2007
21931,521,2,14551,3.99,3/21/2007
21932,521,2,14738,5.99,3/21/2007
21933,521,2,15170,4.99,3/22/2007
21934,521,2,15329,2.99,3/22/2007
21935,522,1,10411,3.99,3/1/2007
21936,522,1,10675,7.99,3/1/2007
21937,522,2,10821,5.99,3/1/2007
21938,522,2,11696,2.99,3/17/2007
21939,522,2,11830,1.99,3/17/2007
21940,522,2,12494,6.99,3/18/2007
21941,522,2,13605,6.99,3/20/2007
21942,522,2,14467,2.99,3/21/2007
21943,522,1,15921,6.99,3/23/2007
21944,523,2,10470,1.99,3/1/2007
21945,523,1,11827,4.99,3/17/2007
21946,523,1,12288,2.99,3/18/2007
21947,523,1,13133,2.99,3/19/2007
21948,523,1,14766,4.99,3/21/2007
21949,523,1,15040,2.99,3/22/2007
21950,524,2,13626,2.99,3/20/2007
21951,524,2,14046,4.99,3/20/2007
21952,524,1,14178,2.99,3/21/2007
21953,524,1,14366,2.99,3/21/2007
21954,524,2,14680,1.99,3/21/2007
21955,524,2,15206,6.99,3/22/2007
21956,525,1,10496,2.99,3/1/2007
21957,525,2,11406,2.99,3/2/2007
21958,525,1,11660,1.99,3/17/2007
21959,525,1,15159,0.99,3/22/2007
21960,525,2,15623,3.99,3/23/2007
21961,526,2,11046,4.99,3/2/2007
21962,526,1,11503,10.99,3/16/2007
21963,526,1,11612,2.99,3/17/2007
21964,526,2,11702,4.99,3/17/2007
21965,526,1,12607,0.99,3/18/2007
21966,526,2,13224,8.99,3/19/2007
21967,526,2,13580,0.99,3/20/2007
21968,526,1,13617,8.99,3/20/2007
21969,526,2,14487,6.99,3/21/2007
21970,526,1,14590,7.99,3/21/2007
21971,526,1,15168,2.99,3/22/2007
21972,526,1,15395,4.99,3/22/2007
21973,526,1,16043,9.99,3/23/2007
21974,527,2,10486,3.99,3/1/2007
21975,527,2,10613,0.99,3/1/2007
21976,527,1,11013,5.99,3/2/2007
21977,527,1,11150,2.99,3/2/2007
21978,527,1,11624,0.99,3/17/2007
21979,527,1,12136,7.99,3/17/2007
21980,527,1,12513,6.99,3/18/2007
21981,527,1,14352,6.99,3/21/2007
21982,527,1,15144,2.99,3/22/2007
21983,527,1,15552,3.99,3/23/2007
21984,528,1,10673,0.99,3/1/2007
21985,528,1,10880,2.99,3/1/2007
21986,528,1,12818,3.99,3/18/2007
21987,528,2,13518,2.99,3/20/2007
21988,528,1,13600,7.99,3/20/2007
21989,528,2,14148,2.99,3/21/2007
21990,528,2,15880,6.99,3/23/2007
21991,529,2,10361,10.99,3/1/2007
21992,529,1,11862,2.99,3/17/2007
21993,529,2,12356,2.99,3/18/2007
21994,529,1,12622,3.99,3/18/2007
21995,529,1,13011,4.99,3/19/2007
21996,529,2,13132,3.99,3/19/2007
21997,529,1,13797,2.99,3/20/2007
21998,529,2,13946,9.99,3/20/2007
21999,529,2,14449,4.99,3/21/2007
22000,529,2,14764,0.99,3/21/2007
22001,529,1,14970,5.99,3/22/2007
22002,529,2,15305,2.99,3/22/2007
22003,530,2,10504,4.99,3/1/2007
22004,530,1,11326,0.99,3/2/2007
22005,530,1,12220,4.99,3/18/2007
22006,530,1,12387,2.99,3/18/2007
22007,530,1,12649,4.99,3/18/2007
22008,530,1,13998,5.99,3/20/2007
22009,530,2,14707,5.99,3/21/2007
22010,530,2,15066,0.99,3/22/2007
22011,531,2,10920,4.99,3/2/2007
22012,531,1,10941,5.99,3/2/2007
22013,531,2,11026,4.99,3/2/2007
22014,531,1,11265,10.99,3/2/2007
22015,531,1,11666,2.99,3/17/2007
22016,531,1,12923,2.99,3/19/2007
22017,531,2,13300,8.99,3/19/2007
22018,531,2,15360,0.99,3/22/2007
22019,532,2,10286,6.99,3/1/2007
22020,532,2,10712,5.99,3/1/2007
22021,532,1,10945,5.99,3/2/2007
22022,532,2,11251,2.99,3/2/2007
22023,532,2,11318,4.99,3/2/2007
22024,532,2,12061,3.99,3/17/2007
22025,532,2,12295,5.99,3/18/2007
22026,532,2,13038,4.99,3/19/2007
22027,532,1,13192,8.99,3/19/2007
22028,532,1,13254,4.99,3/19/2007
22029,532,1,13908,4.99,3/20/2007
22030,532,2,15180,0.99,3/22/2007
22031,532,2,15414,1.99,3/22/2007
22032,532,1,16014,5.99,3/23/2007
22033,533,1,10380,2.99,3/1/2007
22034,533,1,10614,6.99,3/1/2007
22035,533,2,11524,7.99,3/16/2007
22036,533,1,11758,8.99,3/17/2007
22037,533,1,11918,2.99,3/17/2007
22038,533,1,12602,0.99,3/18/2007
22039,533,1,12655,6.99,3/18/2007
22040,533,1,14263,7.99,3/21/2007
22041,533,1,14800,4.99,3/21/2007
22042,533,2,16006,0.99,3/23/2007
22043,534,2,10465,5.99,3/1/2007
22044,534,2,10725,6.99,3/1/2007
22045,534,1,10796,0.99,3/1/2007
22046,534,2,11180,5.99,3/2/2007
22047,534,2,12305,2.99,3/18/2007
22048,534,1,12691,5.99,3/18/2007
22049,534,2,12798,4.99,3/18/2007
22050,534,2,13294,0.99,3/19/2007
22051,534,2,14816,1.99,3/21/2007
22052,535,2,10322,5.99,3/1/2007
22053,535,2,10353,3.99,3/1/2007
22054,535,2,11736,8.99,3/17/2007
22055,535,1,11855,7.99,3/17/2007
22056,535,2,12168,2.99,3/17/2007
22057,535,1,12233,0.99,3/18/2007
22058,535,2,12673,4.99,3/18/2007
22059,535,1,12732,0.99,3/18/2007
22060,535,2,12750,1.99,3/18/2007
22061,535,1,13631,4.99,3/20/2007
22062,535,1,13852,0.99,3/20/2007
22063,535,1,14522,4.99,3/21/2007
22064,535,2,15075,5.99,3/22/2007
22065,535,1,15287,6.99,3/22/2007
22066,535,1,16017,0.99,3/23/2007
22067,536,1,11473,6.99,3/2/2007
22068,536,1,11826,2.99,3/17/2007
22069,536,2,11977,4.99,3/17/2007
22070,536,2,12052,8.99,3/17/2007
22071,536,2,13505,4.99,3/20/2007
22072,536,1,15130,7.99,3/22/2007
22073,536,1,15978,8.99,3/23/2007
22074,536,1,15979,0.99,3/23/2007
22075,537,2,12984,4.99,3/19/2007
22076,537,2,13885,4.99,3/20/2007
22077,537,1,14010,4.99,3/20/2007
22078,537,2,14506,0.99,3/21/2007
22079,537,1,14670,0.99,3/21/2007
22080,537,1,15149,2.99,3/22/2007
22081,537,1,15832,8.99,3/23/2007
22082,538,2,10701,3.99,3/1/2007
22083,538,1,10732,5.99,3/1/2007
22084,538,1,10962,4.99,3/2/2007
22085,538,2,12089,5.99,3/17/2007
22086,538,1,13544,1.99,3/20/2007
22087,538,2,13770,4.99,3/20/2007
22088,538,2,14572,2.99,3/21/2007
22089,538,1,14591,0.99,3/21/2007
22090,538,1,15343,6.99,3/22/2007
22091,539,2,10922,3.99,3/2/2007
22092,539,1,12848,2.99,3/19/2007
22093,539,2,13615,2.99,3/20/2007
22094,539,2,13778,5.99,3/20/2007
22095,539,1,15356,2.99,3/22/2007
22096,540,1,10924,8.99,3/2/2007
22097,540,1,11198,3.99,3/2/2007
22098,540,2,11324,4.99,3/2/2007
22099,540,2,11432,6.99,3/2/2007
22100,540,2,12058,8.99,3/17/2007
22101,540,2,12201,4.99,3/18/2007
22102,540,1,12300,6.99,3/18/2007
22103,540,2,14910,0.99,3/22/2007
22104,540,2,15079,2.99,3/22/2007
22105,540,2,15953,3.99,3/23/2007
22106,541,1,10306,5.99,3/1/2007
22107,541,2,11273,0.99,3/2/2007
22108,541,1,12306,4.99,3/18/2007
22109,541,2,12395,4.99,3/18/2007
22110,541,1,12894,7.99,3/19/2007
22111,541,2,13239,4.99,3/19/2007
22112,541,2,13640,0.99,3/20/2007
22113,541,2,14938,6.99,3/22/2007
22114,541,1,15071,4.99,3/22/2007
22115,541,2,15141,3.99,3/22/2007
22116,541,1,15223,1.99,3/22/2007
22117,541,1,15421,0.99,3/22/2007
22118,541,2,15924,1.99,3/23/2007
22119,542,1,10280,4.99,3/1/2007
22120,542,2,11583,0.99,3/17/2007
22121,542,2,11903,2.99,3/17/2007
22122,542,1,12819,0.99,3/18/2007
22123,542,1,13447,0.99,3/19/2007
22124,542,2,14982,9.99,3/22/2007
22125,543,2,10257,0.99,3/1/2007
22126,543,1,10520,4.99,3/1/2007
22127,543,2,11241,9.99,3/2/2007
22128,543,1,11681,2.99,3/17/2007
22129,543,1,13187,0.99,3/19/2007
22130,543,2,15281,1.99,3/22/2007
22131,543,1,15785,1.99,3/23/2007
22132,544,1,10735,0.99,3/1/2007
22133,544,1,11401,3.99,3/2/2007
22134,544,2,11766,2.99,3/17/2007
22135,544,2,12640,3.99,3/18/2007
22136,544,2,14142,4.99,3/21/2007
22137,544,1,14498,4.99,3/21/2007
22138,544,2,14651,8.99,3/21/2007
22139,544,1,14981,2.99,3/22/2007
22140,544,1,15219,6.99,3/22/2007
22141,544,1,15605,4.99,3/23/2007
22142,545,2,10931,2.99,3/2/2007
22143,545,2,11760,2.99,3/17/2007
22144,545,1,12098,4.99,3/17/2007
22145,545,1,12349,2.99,3/18/2007
22146,545,2,12667,10.99,3/18/2007
22147,545,1,12800,2.99,3/18/2007
22148,545,1,13595,4.99,3/20/2007
22149,545,1,15585,0.99,3/23/2007
22150,545,2,15998,4.99,3/23/2007
22151,546,2,10370,0.99,3/1/2007
22152,546,2,11352,5.99,3/2/2007
22153,546,1,11797,4.99,3/17/2007
22154,546,2,12591,2.99,3/18/2007
22155,546,2,13850,5.99,3/20/2007
22156,546,1,14797,4.99,3/21/2007
22157,546,1,14829,2.99,3/22/2007
22158,546,1,14929,3.99,3/22/2007
22159,546,2,15565,4.99,3/23/2007
22160,547,1,10903,2.99,3/2/2007
22161,547,1,10980,4.99,3/2/2007
22162,547,2,11170,5.99,3/2/2007
22163,547,2,11361,0.99,3/2/2007
22164,547,1,12579,0.99,3/18/2007
22165,547,2,12943,2.99,3/19/2007
22166,547,2,13307,2.99,3/19/2007
22167,547,1,14510,9.99,3/21/2007
22168,547,2,14884,4.99,3/22/2007
22169,548,2,10318,0.99,3/1/2007
22170,548,1,12860,5.99,3/19/2007
22171,548,1,13691,3.99,3/20/2007
22172,548,2,13730,7.99,3/20/2007
22173,548,2,14188,0.99,3/21/2007
22174,548,2,14723,6.99,3/21/2007
22175,549,2,10281,0.99,3/1/2007
22176,549,2,11737,4.99,3/17/2007
22177,549,2,11878,2.99,3/17/2007
22178,549,2,12634,2.99,3/18/2007
22179,549,2,12747,4.99,3/18/2007
22180,549,1,14434,0.99,3/21/2007
22181,550,1,11246,2.99,3/2/2007
22182,550,2,11320,0.99,3/2/2007
22183,550,1,11969,4.99,3/17/2007
22184,550,1,12063,2.99,3/17/2007
22185,550,2,12077,4.99,3/17/2007
22186,550,1,13114,10.99,3/19/2007
22187,550,2,14071,2.99,3/20/2007
22188,550,2,14127,4.99,3/21/2007
22189,550,2,14375,6.99,3/21/2007
22190,550,1,14687,4.99,3/21/2007
22191,550,2,15431,9.99,3/22/2007
22192,550,1,15883,0.99,3/23/2007
