Id thuê,Ngày thuê,Id tài s?n,Id khách hàng,Ngày tr?,Id nhân viên,C?p nh?t cu?i cùng
2927,6/20/2005,393,403,6/23/2005,1,2/16/2006
2928,6/20/2005,1265,104,6/21/2005,2,2/16/2006
2929,6/20/2005,3389,333,6/25/2005,2,2/16/2006
2930,6/20/2005,3615,585,6/28/2005,2,2/16/2006
2931,6/20/2005,3122,258,6/29/2005,1,2/16/2006
2932,6/20/2005,4418,526,6/29/2005,1,2/16/2006
2933,6/20/2005,4483,323,6/26/2005,2,2/16/2006
2934,6/20/2005,697,228,6/22/2005,1,2/16/2006
2935,6/20/2005,2735,384,6/28/2005,2,2/16/2006
2936,6/20/2005,2675,330,6/26/2005,2,2/16/2006
2937,6/20/2005,1998,15,6/27/2005,1,2/16/2006
2938,6/20/2005,1795,504,6/26/2005,1,2/16/2006
2939,6/20/2005,2638,203,6/26/2005,1,2/16/2006
2940,6/20/2005,2504,73,6/28/2005,2,2/16/2006
2941,6/20/2005,3632,135,6/26/2005,2,2/16/2006
2942,6/20/2005,999,242,6/29/2005,1,2/16/2006
2943,6/20/2005,2591,418,6/25/2005,1,2/16/2006
2944,6/20/2005,1550,474,6/29/2005,2,2/16/2006
2945,6/20/2005,4193,153,6/26/2005,1,2/16/2006
2946,6/20/2005,3737,213,6/21/2005,2,2/16/2006
2947,6/20/2005,4302,151,6/23/2005,2,2/16/2006
2948,6/20/2005,4254,289,6/29/2005,2,2/16/2006
2949,6/20/2005,375,78,6/29/2005,2,2/16/2006
2950,6/20/2005,1438,561,6/27/2005,2,2/16/2006
2951,6/20/2005,2903,404,6/24/2005,2,2/16/2006
2952,6/20/2005,3759,13,6/22/2005,1,2/16/2006
2953,6/20/2005,1829,540,6/26/2005,1,2/16/2006
2954,6/20/2005,377,336,6/23/2005,1,2/16/2006
2955,6/20/2005,2312,244,6/25/2005,2,2/16/2006
2956,6/20/2005,2684,533,6/22/2005,2,2/16/2006
2957,6/20/2005,4034,542,6/29/2005,2,2/16/2006
2958,6/20/2005,1380,260,6/29/2005,2,2/16/2006
2959,6/20/2005,4185,372,6/27/2005,1,2/16/2006
2960,6/20/2005,3970,16,6/26/2005,2,2/16/2006
2961,6/20/2005,4539,399,6/24/2005,1,2/16/2006
2962,6/20/2005,2978,364,6/26/2005,1,2/16/2006
2963,6/20/2005,1444,24,6/28/2005,1,2/16/2006
2964,6/20/2005,1201,590,6/29/2005,1,2/16/2006
2965,6/20/2005,27,46,6/29/2005,1,2/16/2006
2966,6/20/2005,3483,511,6/29/2005,1,2/16/2006
2967,6/20/2005,4243,311,6/29/2005,2,2/16/2006
2968,6/20/2005,4415,252,6/23/2005,1,2/16/2006
2969,6/20/2005,1748,418,6/22/2005,2,2/16/2006
2970,6/20/2005,1167,449,6/28/2005,2,2/16/2006
2971,6/20/2005,1585,410,6/27/2005,2,2/16/2006
2972,6/20/2005,2232,531,6/21/2005,1,2/16/2006
2973,6/20/2005,2626,96,6/24/2005,1,2/16/2006
2974,6/20/2005,2322,472,6/25/2005,2,2/16/2006
2975,6/20/2005,4534,46,6/21/2005,1,2/16/2006
2976,6/20/2005,4210,55,6/21/2005,1,2/16/2006
2977,6/20/2005,2645,571,6/29/2005,2,2/16/2006
2978,6/20/2005,4364,548,6/23/2005,1,2/16/2006
2979,6/20/2005,3961,589,6/27/2005,1,2/16/2006
2980,6/20/2005,310,343,6/29/2005,2,2/16/2006
2981,6/20/2005,522,387,6/28/2005,1,2/16/2006
2982,6/20/2005,2574,130,6/28/2005,1,2/16/2006
2983,6/20/2005,1349,322,6/29/2005,2,2/16/2006
2984,6/20/2005,1819,435,6/22/2005,2,2/16/2006
2985,6/20/2005,122,154,6/22/2005,2,2/16/2006
2986,6/20/2005,478,556,6/26/2005,2,2/16/2006
2987,6/20/2005,1531,349,6/28/2005,2,2/16/2006
2988,6/20/2005,3160,557,6/28/2005,2,2/16/2006
2989,6/20/2005,1586,56,6/22/2005,2,2/16/2006
2990,6/20/2005,4559,18,6/29/2005,2,2/16/2006
2991,6/20/2005,4308,472,6/23/2005,1,2/16/2006
2992,6/20/2005,3347,439,6/24/2005,1,2/16/2006
2993,6/20/2005,1527,40,6/22/2005,2,2/16/2006
2994,6/20/2005,1290,163,6/29/2005,1,2/16/2006
2995,6/20/2005,4544,573,6/26/2005,1,2/16/2006
2996,6/20/2005,4064,500,6/27/2005,1,2/16/2006
2997,6/20/2005,1449,519,6/29/2005,1,2/16/2006
2998,6/20/2005,1288,380,6/24/2005,2,2/16/2006
2999,6/20/2005,735,295,6/26/2005,2,2/16/2006
3000,6/20/2005,549,50,6/22/2005,1,2/16/2006
3001,6/20/2005,2941,393,6/28/2005,2,2/16/2006
3002,6/20/2005,2749,266,6/24/2005,2,2/16/2006
3003,6/20/2005,616,38,6/22/2005,2,2/16/2006
3004,6/20/2005,2836,113,6/23/2005,2,2/16/2006
3005,6/20/2005,286,598,6/28/2005,2,2/16/2006
3006,6/20/2005,1677,133,6/22/2005,2,2/16/2006
3007,6/20/2005,1950,7,6/25/2005,2,2/16/2006
3008,6/20/2005,3383,202,6/26/2005,2,2/16/2006
3009,6/20/2005,2721,280,6/23/2005,1,2/16/2006
3010,6/20/2005,1298,567,6/27/2005,1,2/16/2006
3011,6/20/2005,4376,147,6/28/2005,2,2/16/2006
3012,6/20/2005,1392,206,6/28/2005,2,2/16/2006
3013,6/20/2005,4146,290,6/26/2005,1,2/16/2006
3014,6/20/2005,2179,434,6/23/2005,1,2/16/2006
3015,6/20/2005,1311,23,6/26/2005,2,2/16/2006
3016,6/20/2005,3514,558,6/24/2005,1,2/16/2006
3017,6/20/2005,2513,151,6/28/2005,1,2/16/2006
3018,6/20/2005,4150,112,6/25/2005,2,2/16/2006
3019,6/20/2005,491,144,6/27/2005,2,2/16/2006
3020,6/20/2005,4363,74,6/27/2005,2,2/16/2006
3021,6/20/2005,120,62,6/28/2005,2,2/16/2006
3022,6/20/2005,3745,466,6/26/2005,2,2/16/2006
3023,6/20/2005,4304,106,6/21/2005,1,2/16/2006
3024,6/20/2005,1966,328,6/27/2005,2,2/16/2006
3025,6/20/2005,1309,293,6/22/2005,1,2/16/2006
3026,6/20/2005,4032,347,6/21/2005,2,2/16/2006
3027,6/20/2005,4028,397,6/25/2005,2,2/16/2006
3028,6/20/2005,886,264,6/21/2005,2,2/16/2006
3029,6/20/2005,327,317,6/25/2005,1,2/16/2006
3030,6/20/2005,1543,395,6/24/2005,1,2/16/2006
3031,6/20/2005,1184,491,6/22/2005,1,2/16/2006
3032,6/20/2005,3734,172,6/24/2005,1,2/16/2006
3033,6/20/2005,4422,107,6/26/2005,1,2/16/2006
3034,6/20/2005,2755,296,6/24/2005,2,2/16/2006
3035,6/20/2005,1223,62,6/26/2005,2,2/16/2006
3036,6/20/2005,4463,399,6/29/2005,1,2/16/2006
3037,6/20/2005,2033,434,6/21/2005,1,2/16/2006
3038,6/20/2005,2919,27,6/25/2005,1,2/16/2006
3039,6/20/2005,4098,186,6/21/2005,1,2/16/2006
3040,6/20/2005,2568,162,6/21/2005,1,2/16/2006
3041,6/20/2005,2676,459,6/23/2005,2,2/16/2006
3042,6/20/2005,3103,291,6/26/2005,1,2/16/2006
3043,6/20/2005,633,599,6/29/2005,2,2/16/2006
3044,6/20/2005,3216,424,6/25/2005,1,2/16/2006
3045,6/20/2005,3065,459,6/23/2005,2,2/16/2006
3046,6/20/2005,471,559,6/26/2005,2,2/16/2006
3047,6/20/2005,624,13,6/29/2005,2,2/16/2006
3048,6/20/2005,4389,482,6/26/2005,1,2/16/2006
3049,6/20/2005,518,403,6/29/2005,1,2/16/2006
3050,6/20/2005,2397,557,6/29/2005,1,2/16/2006
3051,6/20/2005,1408,65,6/25/2005,2,2/16/2006
3052,6/20/2005,2359,329,6/29/2005,2,2/16/2006
3053,6/20/2005,818,329,6/25/2005,2,2/16/2006
3054,6/20/2005,2817,322,6/28/2005,2,2/16/2006
3055,6/20/2005,1510,23,6/27/2005,1,2/16/2006
3056,6/20/2005,2010,95,6/26/2005,2,2/16/2006
3057,6/20/2005,1101,307,6/26/2005,2,2/16/2006
3058,6/20/2005,938,137,6/28/2005,2,2/16/2006
3059,6/20/2005,2911,266,6/21/2005,2,2/16/2006
3060,6/20/2005,2075,446,6/25/2005,2,2/16/2006
3061,6/20/2005,4202,330,6/22/2005,2,2/16/2006
3062,6/20/2005,591,75,6/27/2005,1,2/16/2006
3063,6/20/2005,3954,515,6/28/2005,2,2/16/2006
3064,6/20/2005,2624,276,6/25/2005,2,2/16/2006
3065,6/20/2005,1687,227,6/24/2005,1,2/16/2006
3066,6/20/2005,1116,268,6/26/2005,2,2/16/2006
3067,6/20/2005,3094,349,6/28/2005,2,2/16/2006
3068,6/20/2005,1958,516,6/22/2005,2,2/16/2006
3069,6/20/2005,1952,237,6/28/2005,1,2/16/2006
3070,6/20/2005,3860,543,6/25/2005,2,2/16/2006
3071,6/20/2005,1198,582,6/24/2005,1,2/16/2006
3072,6/20/2005,4131,423,6/27/2005,2,2/16/2006
3073,6/20/2005,3164,471,6/26/2005,2,2/16/2006
3074,6/20/2005,1441,299,6/21/2005,1,2/16/2006
3075,6/20/2005,4346,161,6/28/2005,2,2/16/2006
3076,6/20/2005,1344,109,6/28/2005,2,2/16/2006
3077,6/20/2005,1675,303,6/26/2005,2,2/16/2006
3078,6/20/2005,3642,367,6/24/2005,1,2/16/2006
3079,6/20/2005,2135,350,6/21/2005,1,2/16/2006
3080,6/20/2005,118,377,6/24/2005,1,2/16/2006
3081,6/20/2005,2071,342,6/24/2005,2,2/16/2006
3082,6/20/2005,4431,164,6/28/2005,1,2/16/2006
3083,6/20/2005,2896,257,6/26/2005,2,2/16/2006
3084,6/20/2005,3578,514,6/23/2005,1,2/16/2006
3085,6/20/2005,4282,166,6/21/2005,2,2/16/2006
3086,6/20/2005,4437,377,6/25/2005,1,2/16/2006
3087,6/20/2005,1305,111,6/27/2005,2,2/16/2006
3088,6/20/2005,3049,384,6/29/2005,1,2/16/2006
3089,6/20/2005,539,151,6/25/2005,2,2/16/2006
3090,6/20/2005,3301,267,6/23/2005,1,2/16/2006
3091,6/20/2005,854,383,6/22/2005,2,2/16/2006
3092,6/20/2005,4344,347,6/27/2005,1,2/16/2006
3093,6/20/2005,2534,556,6/22/2005,2,2/16/2006
3094,6/20/2005,2048,114,6/24/2005,1,2/16/2006
3095,6/20/2005,3937,298,6/22/2005,2,2/16/2006
3096,6/20/2005,3851,79,6/24/2005,2,2/16/2006
3097,6/20/2005,4337,280,6/23/2005,1,2/16/2006
3098,6/20/2005,3409,498,6/22/2005,1,2/16/2006
3099,6/20/2005,3756,380,6/27/2005,2,2/16/2006
3100,6/20/2005,2428,487,6/26/2005,1,2/16/2006
3101,6/20/2005,1738,384,6/27/2005,2,2/16/2006
3102,6/20/2005,1144,522,6/29/2005,1,2/16/2006
3103,6/20/2005,1877,553,6/25/2005,1,2/16/2006
3104,6/20/2005,1490,196,6/28/2005,2,2/16/2006
3105,6/20/2005,130,385,6/21/2005,2,2/16/2006
3106,6/20/2005,2637,201,6/24/2005,2,2/16/2006
3107,6/20/2005,4527,303,6/25/2005,1,2/16/2006
3108,6/20/2005,2218,189,6/27/2005,1,2/16/2006
3109,6/20/2005,977,93,6/22/2005,1,2/16/2006
3110,6/20/2005,2008,333,6/24/2005,1,2/16/2006
3111,6/20/2005,4494,579,6/29/2005,1,2/16/2006
3112,6/20/2005,3725,35,6/26/2005,1,2/16/2006
3113,6/20/2005,3620,517,6/23/2005,1,2/16/2006
3114,6/20/2005,2388,8,6/21/2005,2,2/16/2006
3115,6/20/2005,2193,457,6/26/2005,1,2/16/2006
3116,6/20/2005,276,108,6/21/2005,2,2/16/2006
3117,6/20/2005,2184,31,6/26/2005,1,2/16/2006
3118,6/20/2005,1258,125,6/23/2005,1,2/16/2006
3119,6/20/2005,683,296,6/27/2005,2,2/16/2006
3120,6/20/2005,2530,107,6/23/2005,1,2/16/2006
3121,6/20/2005,797,132,6/21/2005,1,2/16/2006
3122,6/20/2005,2720,87,6/29/2005,1,2/16/2006
3123,6/20/2005,1656,289,6/29/2005,1,2/16/2006
3124,6/20/2005,3342,113,6/28/2005,1,2/16/2006
3125,6/20/2005,3293,382,6/21/2005,1,2/16/2006
3126,6/20/2005,1183,5,6/26/2005,1,2/16/2006
3127,6/20/2005,1292,461,6/28/2005,1,2/16/2006
3128,6/20/2005,189,543,6/24/2005,2,2/16/2006
3129,6/20/2005,1789,495,6/28/2005,1,2/16/2006
3130,6/20/2005,2569,341,6/29/2005,2,2/16/2006
3131,6/20/2005,3678,146,6/24/2005,2,2/16/2006
3132,6/20/2005,711,90,6/24/2005,1,2/16/2006
3133,6/20/2005,4529,120,6/26/2005,2,2/16/2006
3134,6/20/2005,1389,537,6/29/2005,2,2/16/2006
3135,6/20/2005,1122,12,6/29/2005,1,2/16/2006
3136,6/20/2005,3349,377,6/22/2005,2,2/16/2006
3137,6/20/2005,786,505,6/28/2005,1,2/16/2006
3138,6/20/2005,2265,570,6/26/2005,1,2/16/2006
3139,6/20/2005,3474,354,6/23/2005,1,2/16/2006
3140,6/20/2005,2936,53,6/24/2005,1,2/16/2006
3141,6/20/2005,1806,398,6/30/2005,1,2/16/2006
3142,6/20/2005,3926,9,6/28/2005,2,2/16/2006
3143,6/20/2005,1355,215,6/26/2005,2,2/16/2006
3144,6/20/2005,1300,114,6/30/2005,1,2/16/2006
3145,6/20/2005,2211,144,6/22/2005,1,2/16/2006
3146,6/20/2005,2249,339,6/29/2005,2,2/16/2006
3147,6/20/2005,615,390,6/28/2005,2,2/16/2006
3148,6/20/2005,4490,202,6/24/2005,2,2/16/2006
3149,6/20/2005,3295,55,6/21/2005,1,2/16/2006
3150,6/20/2005,94,34,6/26/2005,1,2/16/2006
3151,6/20/2005,2976,77,6/25/2005,1,2/16/2006
3152,6/20/2005,1022,246,6/28/2005,1,2/16/2006
3153,6/20/2005,659,430,6/23/2005,1,2/16/2006
3154,6/20/2005,3195,550,6/23/2005,1,2/16/2006
3155,6/20/2005,458,450,6/27/2005,1,2/16/2006
3156,6/20/2005,2217,365,6/21/2005,2,2/16/2006
3157,6/20/2005,1899,245,6/23/2005,1,2/16/2006
3158,6/20/2005,3461,592,6/29/2005,1,2/16/2006
3159,6/20/2005,33,388,6/29/2005,2,2/16/2006
3160,6/20/2005,4333,561,6/29/2005,2,2/16/2006
3161,6/20/2005,1326,373,6/21/2005,2,2/16/2006
3162,6/20/2005,3220,113,6/29/2005,1,2/16/2006
3163,6/20/2005,2632,391,6/26/2005,2,2/16/2006
3164,6/20/2005,155,270,6/27/2005,1,2/16/2006
3165,6/20/2005,796,85,6/22/2005,1,2/16/2006
3166,6/20/2005,1850,424,6/27/2005,1,2/16/2006
3167,6/20/2005,353,464,6/22/2005,2,2/16/2006
3168,6/20/2005,2407,446,6/22/2005,1,2/16/2006
3169,6/20/2005,2437,50,6/25/2005,1,2/16/2006
3170,6/20/2005,1306,421,6/29/2005,2,2/16/2006
3171,6/20/2005,2838,140,6/24/2005,1,2/16/2006
3172,6/20/2005,1758,31,6/24/2005,2,2/16/2006
3173,6/20/2005,4306,33,6/27/2005,2,2/16/2006
3174,6/20/2005,3331,107,6/22/2005,2,2/16/2006
3175,6/20/2005,4093,249,6/30/2005,2,2/16/2006
3176,6/20/2005,1982,371,6/25/2005,1,2/16/2006
3177,6/20/2005,2546,300,6/22/2005,1,2/16/2006
3178,6/20/2005,3517,79,6/23/2005,1,2/16/2006
3179,6/20/2005,2214,163,6/26/2005,2,2/16/2006
3180,6/20/2005,3997,162,6/21/2005,1,2/16/2006
3181,6/20/2005,3473,238,6/27/2005,1,2/16/2006
3182,6/20/2005,4017,15,6/21/2005,2,2/16/2006
3183,6/20/2005,4397,129,6/23/2005,1,2/16/2006
3184,6/20/2005,3179,457,6/29/2005,1,2/16/2006
3185,6/20/2005,601,234,6/27/2005,1,2/16/2006
3186,6/20/2005,3198,406,6/29/2005,2,2/16/2006
3187,6/20/2005,4357,150,6/27/2005,2,2/16/2006
3188,6/20/2005,2471,522,6/25/2005,2,2/16/2006
3189,6/20/2005,1502,538,6/24/2005,1,2/16/2006
3190,6/20/2005,351,200,6/28/2005,2,2/16/2006
3191,6/20/2005,4358,522,6/25/2005,2,2/16/2006
3192,6/20/2005,3713,11,6/24/2005,1,2/16/2006
3193,6/20/2005,3176,260,6/22/2005,1,2/16/2006
3194,6/20/2005,1835,432,6/24/2005,1,2/16/2006
3195,6/21/2005,2383,165,6/21/2005,2,2/16/2006
3196,6/21/2005,1575,52,6/22/2005,1,2/16/2006
3197,6/21/2005,1811,362,6/23/2005,2,2/16/2006
3198,6/21/2005,1626,295,6/29/2005,2,2/16/2006
3199,6/21/2005,3824,234,6/27/2005,1,2/16/2006
3200,6/21/2005,4117,221,6/27/2005,2,2/16/2006
3201,6/21/2005,6,597,6/28/2005,1,2/16/2006
3202,6/21/2005,2725,273,6/24/2005,2,2/16/2006
3203,6/21/2005,442,158,6/29/2005,1,2/16/2006
3204,6/21/2005,2848,336,6/22/2005,1,2/16/2006
3205,6/21/2005,2964,31,6/21/2005,1,2/16/2006
3206,6/21/2005,2196,350,6/22/2005,1,2/16/2006
3207,6/21/2005,4020,86,6/24/2005,1,2/16/2006
3208,6/21/2005,3169,229,6/24/2005,2,2/16/2006
3209,6/21/2005,287,307,6/22/2005,2,2/16/2006
3210,6/21/2005,467,75,6/23/2005,2,2/16/2006
3211,6/21/2005,1150,415,6/23/2005,1,2/16/2006
3212,6/21/2005,4178,21,6/30/2005,2,2/16/2006
3213,6/21/2005,3832,534,6/27/2005,2,2/16/2006
3214,6/21/2005,776,142,6/23/2005,2,2/16/2006
3215,6/21/2005,4140,279,6/26/2005,1,2/16/2006
3216,6/21/2005,719,534,6/29/2005,2,2/16/2006
3217,6/21/2005,1027,463,6/25/2005,2,2/16/2006
3218,6/21/2005,1828,117,6/23/2005,1,2/16/2006
3219,6/21/2005,3024,129,6/28/2005,2,2/16/2006
3220,6/21/2005,1880,574,6/26/2005,2,2/16/2006
3221,6/21/2005,245,454,6/25/2005,1,2/16/2006
3222,6/21/2005,4023,501,6/27/2005,2,2/16/2006
3223,6/21/2005,1033,299,6/22/2005,2,2/16/2006
3224,6/21/2005,3318,173,6/23/2005,1,2/16/2006
3225,6/21/2005,1003,448,6/27/2005,2,2/16/2006
3226,6/21/2005,4079,576,6/26/2005,2,2/16/2006
3227,6/21/2005,1156,568,6/27/2005,1,2/16/2006
3228,6/21/2005,2489,535,6/29/2005,2,2/16/2006
3229,6/21/2005,2301,81,6/26/2005,1,2/16/2006
3230,6/21/2005,215,83,6/22/2005,2,2/16/2006
3231,6/21/2005,237,28,6/23/2005,2,2/16/2006
3232,6/21/2005,1972,555,6/29/2005,1,2/16/2006
3233,6/21/2005,3542,353,6/28/2005,2,2/16/2006
3234,6/21/2005,3252,459,6/29/2005,1,2/16/2006
3235,6/21/2005,212,49,6/22/2005,1,2/16/2006
3236,6/21/2005,1492,550,6/29/2005,2,2/16/2006
3237,6/21/2005,4399,466,6/27/2005,2,2/16/2006
3238,6/21/2005,2732,77,6/23/2005,1,2/16/2006
3239,6/21/2005,3402,328,6/22/2005,2,2/16/2006
3240,6/21/2005,2938,405,6/30/2005,2,2/16/2006
3241,6/21/2005,1442,499,6/26/2005,2,2/16/2006
3242,6/21/2005,1421,562,6/29/2005,2,2/16/2006
3243,6/21/2005,2556,426,6/25/2005,1,2/16/2006
3244,6/21/2005,291,53,6/24/2005,2,2/16/2006
3245,6/21/2005,2057,358,6/25/2005,2,2/16/2006
3246,6/21/2005,4432,41,6/28/2005,1,2/16/2006
3247,6/21/2005,1406,277,6/27/2005,1,2/16/2006
3248,6/21/2005,3656,78,6/28/2005,2,2/16/2006
3249,6/21/2005,703,410,6/29/2005,2,2/16/2006
3250,6/21/2005,736,467,6/29/2005,2,2/16/2006
3251,6/21/2005,1414,317,6/23/2005,2,2/16/2006
3252,6/21/2005,2009,213,6/24/2005,2,2/16/2006
3253,6/21/2005,1906,405,6/27/2005,2,2/16/2006
3254,6/21/2005,3893,472,6/22/2005,2,2/16/2006
3255,6/21/2005,2564,482,6/24/2005,1,2/16/2006
3256,6/21/2005,1235,319,6/30/2005,2,2/16/2006
3257,6/21/2005,3975,263,6/28/2005,2,2/16/2006
3258,6/21/2005,4417,241,6/22/2005,2,2/16/2006
3259,6/21/2005,2751,478,6/24/2005,1,2/16/2006
3260,6/21/2005,3627,380,6/23/2005,1,2/16/2006
3261,6/21/2005,2029,169,6/24/2005,2,2/16/2006
3262,6/21/2005,3773,9,6/28/2005,1,2/16/2006
3263,6/21/2005,3491,118,6/24/2005,2,2/16/2006
3264,6/21/2005,1666,340,6/23/2005,1,2/16/2006
3265,6/21/2005,3637,437,6/28/2005,1,2/16/2006
3266,6/21/2005,2533,175,6/26/2005,2,2/16/2006
3267,6/21/2005,1118,134,6/29/2005,1,2/16/2006
3268,6/21/2005,4366,329,6/30/2005,2,2/16/2006
3269,6/21/2005,3828,17,6/27/2005,2,2/16/2006
3270,6/21/2005,1578,86,6/22/2005,2,2/16/2006
3271,6/21/2005,4191,196,6/27/2005,1,2/16/2006
3272,6/21/2005,1090,550,6/30/2005,1,2/16/2006
3273,6/21/2005,3538,104,6/23/2005,2,2/16/2006
3274,6/21/2005,2156,277,6/24/2005,1,2/16/2006
3275,6/21/2005,2320,368,6/30/2005,2,2/16/2006
3276,6/21/2005,1890,425,6/29/2005,2,2/16/2006
3277,6/21/2005,1330,229,6/29/2005,1,2/16/2006
3278,6/21/2005,2832,554,6/22/2005,1,2/16/2006
3279,6/21/2005,1672,462,6/25/2005,1,2/16/2006
3280,6/21/2005,661,229,6/24/2005,1,2/16/2006
3281,6/21/2005,4006,363,6/24/2005,1,2/16/2006
3282,6/21/2005,1676,224,6/28/2005,1,2/16/2006
3283,6/21/2005,3988,372,6/26/2005,2,2/16/2006
3284,6/21/2005,4566,1,6/28/2005,1,2/16/2006
3285,6/21/2005,948,481,6/23/2005,2,2/16/2006
3286,6/21/2005,742,577,6/25/2005,2,2/16/2006
3287,6/21/2005,4406,62,6/24/2005,2,2/16/2006
3288,6/21/2005,1961,299,6/30/2005,1,2/16/2006
3289,6/21/2005,2248,115,6/30/2005,1,2/16/2006
3290,6/21/2005,2727,293,6/28/2005,1,2/16/2006
3291,6/21/2005,3866,274,6/29/2005,1,2/16/2006
3292,6/21/2005,3288,412,6/23/2005,1,2/16/2006
3293,6/21/2005,4407,481,6/25/2005,2,2/16/2006
3294,6/21/2005,2390,439,6/30/2005,2,2/16/2006
3295,6/21/2005,1703,573,6/29/2005,1,2/16/2006
3296,6/21/2005,2453,284,6/25/2005,1,2/16/2006
3297,6/21/2005,3969,193,6/28/2005,2,2/16/2006
3298,6/21/2005,444,492,6/30/2005,2,2/16/2006
3299,6/21/2005,3427,199,6/27/2005,1,2/16/2006
3300,6/21/2005,2505,565,6/25/2005,1,2/16/2006
3301,6/21/2005,503,444,6/28/2005,2,2/16/2006
3302,6/21/2005,562,594,6/29/2005,1,2/16/2006
3303,6/21/2005,1565,361,6/26/2005,2,2/16/2006
3304,6/21/2005,2154,431,6/27/2005,2,2/16/2006
3305,6/21/2005,2811,578,6/27/2005,1,2/16/2006
3306,6/21/2005,1669,406,6/26/2005,2,2/16/2006
3307,6/21/2005,462,85,6/25/2005,2,2/16/2006
3308,6/21/2005,3129,96,6/23/2005,2,2/16/2006
3309,6/21/2005,248,463,6/29/2005,2,2/16/2006
3310,6/21/2005,1717,395,6/22/2005,2,2/16/2006
3311,6/21/2005,3438,518,6/22/2005,2,2/16/2006
3312,6/21/2005,1008,554,6/27/2005,2,2/16/2006
3313,6/21/2005,4267,213,6/23/2005,2,2/16/2006
3314,6/21/2005,4332,185,6/22/2005,2,2/16/2006
3315,6/21/2005,4108,438,6/24/2005,1,2/16/2006
3316,6/21/2005,3271,451,6/28/2005,1,2/16/2006
3317,6/21/2005,4095,584,6/26/2005,2,2/16/2006
3318,6/21/2005,1111,414,6/27/2005,2,2/16/2006
3319,6/21/2005,2482,461,6/27/2005,2,2/16/2006
3320,6/21/2005,860,47,6/29/2005,2,2/16/2006
3321,6/21/2005,1750,144,6/24/2005,2,2/16/2006
3322,6/21/2005,4324,458,6/22/2005,1,2/16/2006
3323,6/21/2005,2252,272,6/28/2005,2,2/16/2006
3324,6/21/2005,2830,29,6/22/2005,1,2/16/2006
3325,6/21/2005,1720,185,6/27/2005,1,2/16/2006
3326,6/21/2005,1025,347,6/30/2005,2,2/16/2006
3327,6/21/2005,3083,62,6/30/2005,1,2/16/2006
3328,6/21/2005,2462,292,6/30/2005,1,2/16/2006
3329,6/21/2005,3506,335,6/22/2005,2,2/16/2006
3330,6/21/2005,299,294,6/23/2005,2,2/16/2006
3331,6/21/2005,2913,352,6/26/2005,2,2/16/2006
3332,6/21/2005,1975,82,6/25/2005,2,2/16/2006
3333,6/21/2005,3688,111,6/25/2005,2,2/16/2006
3334,6/21/2005,2491,66,6/29/2005,2,2/16/2006
3335,6/21/2005,3033,339,6/27/2005,1,2/16/2006
3336,6/21/2005,2122,173,6/22/2005,1,2/16/2006
3337,6/21/2005,1176,318,6/22/2005,1,2/16/2006
3338,6/21/2005,2097,171,6/30/2005,2,2/16/2006
3339,6/21/2005,312,526,6/30/2005,2,2/16/2006
3340,6/21/2005,2962,540,6/26/2005,2,2/16/2006
3341,6/21/2005,2189,591,6/26/2005,1,2/16/2006
3342,6/21/2005,2884,196,6/23/2005,2,2/16/2006
3343,6/21/2005,2038,466,6/25/2005,1,2/16/2006
3344,6/21/2005,4401,277,6/28/2005,1,2/16/2006
3345,6/21/2005,4442,71,6/26/2005,2,2/16/2006
3346,6/21/2005,4393,189,6/22/2005,2,2/16/2006
3347,6/21/2005,4330,448,6/28/2005,1,2/16/2006
3348,6/21/2005,2945,16,6/27/2005,2,2/16/2006
3349,6/21/2005,3885,336,6/22/2005,2,2/16/2006
3350,6/21/2005,3221,20,6/28/2005,2,2/16/2006
3351,6/21/2005,1591,386,6/23/2005,2,2/16/2006
3352,6/21/2005,578,510,6/28/2005,1,2/16/2006
3353,6/21/2005,3984,236,6/27/2005,1,2/16/2006
3354,6/21/2005,1083,529,6/25/2005,2,2/16/2006
3355,6/21/2005,1960,275,6/23/2005,1,2/16/2006
3356,6/21/2005,4532,403,6/26/2005,1,2/16/2006
3357,6/21/2005,2528,57,6/22/2005,2,2/16/2006
3358,6/21/2005,1772,69,6/26/2005,2,2/16/2006
3359,6/21/2005,3825,67,6/25/2005,2,2/16/2006
3360,6/21/2005,2792,498,6/26/2005,1,2/16/2006
3361,6/21/2005,2671,268,6/26/2005,2,2/16/2006
3362,6/21/2005,1284,454,6/23/2005,2,2/16/2006
3363,6/21/2005,538,261,6/27/2005,2,2/16/2006
3364,6/21/2005,2329,201,6/28/2005,2,2/16/2006
3365,6/21/2005,657,133,6/23/2005,2,2/16/2006
3366,6/21/2005,2584,511,6/26/2005,1,2/16/2006
3367,6/21/2005,2442,80,6/26/2005,2,2/16/2006
3368,6/21/2005,548,438,6/23/2005,1,2/16/2006
3369,6/21/2005,303,431,6/30/2005,2,2/16/2006
3370,6/21/2005,1573,559,6/25/2005,1,2/16/2006
3371,6/21/2005,2526,595,6/29/2005,2,2/16/2006
3372,6/21/2005,4169,346,6/27/2005,2,2/16/2006
3373,6/21/2005,2219,316,6/30/2005,1,2/16/2006
3374,6/21/2005,1067,279,6/23/2005,2,2/16/2006
3375,6/21/2005,912,279,6/22/2005,2,2/16/2006
3376,6/21/2005,3055,318,6/28/2005,1,2/16/2006
3377,6/21/2005,1845,428,6/22/2005,1,2/16/2006
3378,6/21/2005,35,387,6/25/2005,1,2/16/2006
